0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
-0.003375798463821411,0.08789139986038208,0.03722861409187317,-0.03098410554230213,0.06595075875520706,0.022722186520695686,-0.03609306737780571,0.04178447276353836,0.00216560997068882,-0.03661877289414406,0.018384354189038277,-0.026857154443860054,-0.017493661493062973,-0.00037289736792445183,-0.04358605667948723,-0.027595292776823044,-0.006901593413203955,0.010408253408968449,-0.03395567834377289,-0.03842974081635475,0.003910754807293415,-0.039839450269937515,-0.06296205520629883,-0.00283919763751328,-0.04265952482819557,-0.08251909911632538,-0.027172809466719627,-0.0030134422704577446,-0.006656844634562731,0.004916012287139893,0.008990743197500706,-0.04774342104792595,-0.004098291974514723,0.01139613427221775,-0.07434587925672531,-0.017307449132204056,0.01910768263041973,-0.09974536299705505,-0.034106481820344925,0.017977366223931313,0.0031017116270959377,-0.006205555982887745,0.014523645862936974,-0.019342580810189247,-0.02988767810165882,-0.004119922406971455,-0.0025690861511975527,-0.04283097758889198,-0.01511150412261486,0.020071666687726974,-0.044878099113702774,0.02762376144528389,0.024055343121290207,-0.012972083874046803,0.018607303500175476,0.007203006185591221,-0.030213408172130585,-0.0013116877526044846,0.010938086546957493,-0.039424385875463486,-0.012154518626630306,0.029184598475694656,-0.03537430986762047
-0.006161364261060953,0.08290669322013855,0.02950815111398697,0.019907735288143158,0.06119181588292122,0.010000593028962612,0.0209879819303751,0.0374455489218235,-0.014847644604742527,0.007795446552336216,0.015948586165905,-0.04017204791307449,-0.013495945371687412,-0.006468670908361673,-0.04481866583228111,0.02425469271838665,-0.006057060323655605,-0.001132404082454741,0.03664500266313553,-0.0320398174226284,-0.01151975430548191,0.04406823590397835,-0.05447639524936676,-0.017578303813934326,0.051539111882448196,-0.06969819962978363,-0.04176438972353935,0.002949406858533621,-0.005288116633892059,0.004168285522609949,-0.0036933906376361847,-0.04094988480210304,-0.008425557054579258,-0.006096945609897375,-0.06595006585121155,-0.02263689786195755,-0.007930360734462738,-0.08977238088846207,-0.033514510840177536,-0.0170549638569355,0.00304300244897604,0.00215907022356987,-0.016995346173644066,-0.0032399925403296947,-0.029081212356686592,-0.008307462558150291,0.018729962408542633,-0.03437742963433266,-0.003478466998785734,0.03090130165219307,-0.025012953206896782,-0.03542644530534744,0.022511757910251617,0.0011935462243855,-0.033749498426914215,0.016093196347355843,-0.019774386659264565,-0.023504503071308136,0.02612708881497383,-0.028648674488067627,-0.017750967293977737,0.034778013825416565,-0.018960656598210335
-0.004201339557766914,0.08810259401798248,0.037517327815294266,-0.032069310545921326,0.06592990458011627,0.023289410397410393,-0.037288881838321686,0.041780225932598114,0.0017544298898428679,-0.03695027157664299,0.017997564747929573,-0.027071306481957436,-0.016495969146490097,-0.0002653314732015133,-0.044701170176267624,-0.027939900755882263,-0.008046111091971397,0.010560045018792152,-0.03451704606413841,-0.03849367797374725,0.004388852976262569,-0.0406164824962616,-0.06324411183595657,-0.0021799635142087936,-0.043566759675741196,-0.08280333876609802,-0.025356359779834747,-0.0030698145274072886,-0.007039268035441637,0.005006460938602686,0.009254340082406998,-0.048278745263814926,-0.004331225994974375,0.011069242842495441,-0.07519688457250595,-0.017853843048214912,0.018662912771105766,-0.10084687173366547,-0.03258946165442467,0.018172377720475197,0.003549996530637145,-0.0064781904220581055,0.01465072575956583,-0.020482031628489494,-0.03092263825237751,-0.004812524653971195,-0.0030882086139172316,-0.042619116604328156,-0.016229728236794472,0.02037029154598713,-0.043224409222602844,0.027860160917043686,0.02530062571167946,-0.013227714225649834,0.02047283761203289,0.006015518680214882,-0.03059740737080574,0.00016746146138757467,0.008123933337628841,-0.039857834577560425,-0.011042363941669464,0.027258211746811867,-0.034832123667001724
-0.005163269117474556,0.0629965141415596,0.06913270056247711,-0.027992773801088333,0.05067973583936691,0.03452569246292114,-0.02631193771958351,0.036491960287094116,0.009584051556885242,-0.014798497781157494,0.0224514938890934,-0.02327246405184269,0.004991998430341482,0.006746863946318626,-0.04338827356696129,-0.030244434252381325,-0.007106154225766659,-0.0015956106362864375,-0.044851791113615036,-0.032261162996292114,-0.011676599271595478,-0.051502928137779236,-0.05544488877058029,-0.018824230879545212,-0.060621581971645355,-0.07676677405834198,-0.044878244400024414,-0.004656853619962931,-0.0067022438161075115,-0.0003805812739301473,0.012378516606986523,-0.043831486254930496,-0.0076492419466376305,0.01824292168021202,-0.06617496907711029,-0.028891349211335182,0.028050608932971954,-0.08891615271568298,-0.044880207628011703,0.021486468613147736,0.0022952572908252478,0.0011086742160841823,0.020323192700743675,-0.00889827124774456,-0.023078082129359245,0.0033080927096307278,0.011157444678246975,-0.03350229561328888,-0.006971243768930435,0.030055778101086617,-0.03154708817601204,0.035646066069602966,0.019999932497739792,0.007223349995911121,0.029734157025814056,0.016601908951997757,-0.013525918126106262,0.01742253080010414,0.02562524750828743,-0.021359113976359367,0.009129595942795277,0.041312675923109055,-0.016825761646032333
-0.01863030530512333,0.05604584887623787,0.06144503504037857,-0.03816613554954529,0.042856112122535706,0.02925155684351921,-0.03368531912565231,0.027653876692056656,0.004641025792807341,-0.01689578779041767,0.016958342865109444,-0.02289828471839428,0.0036522771697491407,0.007013468537479639,-0.043817438185214996,-0.030629899352788925,-0.009726980701088905,-0.0031533793080598116,-0.04330045357346535,-0.03173583373427391,-0.011817052960395813,-0.04818868637084961,-0.05495896562933922,-0.0201726071536541,-0.060937151312828064,-0.07602424174547195,-0.04446198418736458,-0.004235696513205767,-0.005496963858604431,1.8773747797240503e-05,0.01481311023235321,-0.042947519570589066,-0.00698056910187006,0.021498138085007668,-0.06716220080852509,-0.02511863224208355,0.029190409928560257,-0.0919518992304802,-0.03923991695046425,0.02140863984823227,0.004194755107164383,0.002946200082078576,0.024441229179501534,-0.005971354898065329,-0.023024311289191246,0.007166035007685423,0.011686401441693306,-0.03177735581994057,-0.003413016442209482,0.02969108149409294,-0.030234282836318016,0.03308694809675217,0.02163262665271759,0.007954997941851616,0.032332662492990494,0.018653111532330513,-0.012234905734658241,0.01893719658255577,0.028651148080825806,-0.018625980243086815,0.008005335927009583,0.043733906000852585,-0.013107054866850376
-0.008995844051241875,0.05918169021606445,0.07257334142923355,-0.030092505738139153,0.04736093804240227,0.037845928221940994,-0.026962589472532272,0.03225331008434296,0.009378787130117416,-0.012812700122594833,0.020067794248461723,-0.023371689021587372,0.008089072071015835,0.005507398396730423,-0.04540204629302025,-0.030403854325413704,-0.00802419614046812,-0.0035620599519461393,-0.04396088421344757,-0.03205825015902519,-0.012625339441001415,-0.04989446699619293,-0.055059757083654404,-0.018909094855189323,-0.059590257704257965,-0.07693909108638763,-0.04318922758102417,-0.004690180532634258,-0.006200712639838457,-0.000980385928414762,0.01330494973808527,-0.042973730713129044,-0.006386558059602976,0.02085626870393753,-0.06686821579933167,-0.024835800752043724,0.02934526652097702,-0.090329110622406,-0.040122851729393005,0.02188250422477722,0.0032775478903204203,0.0026579955592751503,0.023900752887129784,-0.010682431049644947,-0.02123868465423584,0.009054413065314293,0.007895849645137787,-0.03352940455079079,-0.0016961721703410149,0.026410933583974838,-0.03473721444606781,0.03465534374117851,0.019901588559150696,0.009308082982897758,0.03434903547167778,0.015569981187582016,-0.010621641762554646,0.02230202779173851,0.0254379790276289,-0.01948021538555622,0.009035348892211914,0.040647998452186584,-0.017287714406847954
-0.009060884825885296,0.0592091865837574,0.07175371050834656,-0.029131684452295303,0.046466145664453506,0.03850371763110161,-0.02686738222837448,0.030951330438256264,0.011706213466823101,-0.013754094019532204,0.01853981241583824,-0.021758681163191795,0.006570493336766958,0.004228312987834215,-0.04473104700446129,-0.029460230842232704,-0.008851508609950542,-0.0023599874693900347,-0.0429329015314579,-0.03230834752321243,-0.01223957259207964,-0.04935392364859581,-0.055790506303310394,-0.019573841243982315,-0.05951257050037384,-0.07638528943061829,-0.04559355601668358,-0.004649099428206682,-0.006210279650986195,-0.00047516432823613286,0.01370015274733305,-0.04435195401310921,-0.006091311573982239,0.02011505886912346,-0.06830331683158875,-0.02548985183238983,0.028232963755726814,-0.09133665263652802,-0.04189268872141838,0.021082116290926933,0.0034566628746688366,0.00144069769885391,0.023336580023169518,-0.011209569871425629,-0.022133484482765198,0.008004794828593731,0.006257213186472654,-0.03615080937743187,-0.003939059097319841,0.025909753516316414,-0.04044695571064949,0.0331525094807148,0.020804522559046745,0.008013785816729069,0.03337709978222847,0.015138504095375538,-0.011964933015406132,0.021736275404691696,0.022124307230114937,-0.0220479853451252,0.008745771832764149,0.03861764073371887,-0.022312093526124954
-0.0075929737649858,0.06082846596837044,0.07041230797767639,-0.029447907581925392,0.04591195285320282,0.039422594010829926,-0.0289254579693079,0.028777992352843285,0.014099868014454842,-0.01853690668940544,0.01605306565761566,-0.016098344698548317,0.002087285742163658,0.0030729754362255335,-0.038230396807193756,-0.030057275667786598,-0.008935281075537205,-0.0007936421898193657,-0.043820932507514954,-0.03342238813638687,-0.010519073344767094,-0.0500120110809803,-0.05798253417015076,-0.017691243439912796,-0.06083746999502182,-0.0770220011472702,-0.04307679086923599,-0.004476800095289946,-0.006491003558039665,-0.00012130071263527498,0.013655112124979496,-0.045108865946531296,-0.006685858592391014,0.019743358716368675,-0.06999003142118454,-0.024678358808159828,0.028164656832814217,-0.09430550038814545,-0.039540279656648636,0.0213165245950222,0.0036340851802378893,0.0005882841069251299,0.01939099282026291,-0.009876485913991928,-0.02276238054037094,0.002974324394017458,0.00855617318302393,-0.032093796879053116,-0.010575156658887863,0.02761087752878666,-0.03222934156656265,0.03469366580247879,0.02114422805607319,0.00614271080121398,0.03099164366722107,0.013858904130756855,-0.013940252363681793,0.017484823241829872,0.021701732650399208,-0.020855525508522987,0.004955063108354807,0.03653353452682495,-0.01803017407655716
-0.0060360245406627655,0.06727072596549988,0.06942237168550491,-0.02935599908232689,0.051654137670993805,0.034843046218156815,-0.026064682751893997,0.03568752855062485,0.007925470359623432,-0.01311919093132019,0.02065100520849228,-0.022878818213939667,0.010665067471563816,0.005875076167285442,-0.043576937168836594,-0.0307907871901989,-0.008270458318293095,-0.001990053104236722,-0.043494947254657745,-0.033276282250881195,-0.010927887633442879,-0.049493156373500824,-0.05879661440849304,-0.01903209649026394,-0.05878910422325134,-0.07830985635519028,-0.04332200437784195,-0.005187715869396925,-0.007386530749499798,-2.5037707018782385e-05,0.013560287654399872,-0.04413808137178421,-0.005609269253909588,0.022950612008571625,-0.06823515892028809,-0.02593740075826645,0.030375812202692032,-0.0913955569267273,-0.042643237859010696,0.02140647917985916,0.0036979650612920523,0.0021145467180758715,0.022051729261875153,-0.010391086339950562,-0.022731712087988853,0.009871033951640129,0.008779379539191723,-0.03411015495657921,-0.0016934373416006565,0.028124269098043442,-0.034783873707056046,0.035204894840717316,0.02188936434686184,0.008175359107553959,0.03368396311998367,0.013261699117720127,-0.013271952979266644,0.021826956421136856,0.022053312510252,-0.022710995748639107,0.01130620390176773,0.037251066416502,-0.020002424716949463
-0.00494416244328022,0.06857684254646301,0.0718717947602272,-0.029458526521921158,0.05437460541725159,0.03405635431408882,-0.027320340275764465,0.0373317152261734,0.006731781642884016,-0.014809897169470787,0.02322719246149063,-0.025775399059057236,0.008421533741056919,0.006367221474647522,-0.045095838606357574,-0.03076944872736931,-0.008070630952715874,-0.003121459623798728,-0.043644532561302185,-0.03303965553641319,-0.012786120176315308,-0.051063548773527145,-0.05887817591428757,-0.02010788582265377,-0.05949820205569267,-0.0787346363067627,-0.04517049714922905,-0.004943053238093853,-0.007908378727734089,-0.000419388001319021,0.01203322783112526,-0.04486869275569916,-0.007095686625689268,0.020864266902208328,-0.06792636215686798,-0.026507150381803513,0.02742777206003666,-0.0897984579205513,-0.04375214874744415,0.020879996940493584,0.003272794187068939,0.0027976958081126213,0.022062718868255615,-0.011480424553155899,-0.022037260234355927,0.009724602103233337,0.007699084468185902,-0.035220593214035034,-0.0022912640124559402,0.02709142118692398,-0.036939624696969986,0.035582173615694046,0.022258205339312553,0.009561702609062195,0.03231925144791603,0.0132300965487957,-0.01174208614975214,0.02111206389963627,0.021683810278773308,-0.02115466445684433,0.010914669372141361,0.03688887134194374,-0.01882450096309185
